SingleOrMulti,NormalOrRecOrRecLinear,lgN,RemapThreads,ComparisonThreads,SmartOrDumb,DatasetSize,NumNodes,lgN,lgP,lgE,starttime,startnlet1,endTime,endnlet2,Clock or Ticks is endtime sub startime,TotalTime,Result,real,user,sys
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,0,Smart,16,8,4,3,1,2.73E+12,0,2.73E+12,0,,2.520754,PASS,"real	0m34.661s","user	0m34.010s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,0,Dumb,16,8,4,3,1,2.74E+12,0,2.74E+12,0,,1.357954,PASS,"real	0m34.663s","user	0m34.004s","sys	0m0.624s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,1,Smart,16,8,4,3,1,2.74E+12,0,2.74E+12,0,,2.522959,PASS,"real	0m34.663s","user	0m34.014s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,1,Dumb,16,8,4,3,1,2.75E+12,0,2.75E+12,0,,1.439891,PASS,"real	0m34.740s","user	0m34.086s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,2,Smart,16,8,4,3,1,2.76E+12,0,2.76E+12,0,,2.519674,PASS,"real	0m34.662s","user	0m34.010s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,2,Dumb,16,8,4,3,1,2.77E+12,0,2.77E+12,0,,1.361771,PASS,"real	0m34.658s","user	0m34.010s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,3,Smart,16,8,4,3,1,2.77E+12,0,2.77E+12,0,,2.521588,PASS,"real	0m34.661s","user	0m34.018s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,3,Dumb,16,8,4,3,1,2.78E+12,0,2.78E+12,0,,1.353714,PASS,"real	0m34.741s","user	0m34.096s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,4,Smart,16,8,4,3,1,2.79E+12,0,2.79E+12,0,,2.522154,PASS,"real	0m34.661s","user	0m34.010s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,4,Dumb,16,8,4,3,1,2.79E+12,0,2.79E+12,0,,1.355017,PASS,"real	0m34.662s","user	0m34.010s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,5,Smart,16,8,4,3,1,2.80E+12,0,2.80E+12,0,,2.521531,PASS,"real	0m34.663s","user	0m34.022s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,5,Dumb,16,8,4,3,1,2.81E+12,0,2.81E+12,0,,1.353714,PASS,"real	0m34.659s","user	0m34.009s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,6,Smart,16,8,4,3,1,2.81E+12,0,2.81E+12,0,,2.521571,PASS,"real	0m34.661s","user	0m34.024s","sys	0m0.614s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,6,Dumb,16,8,4,3,1,2.82E+12,0,2.82E+12,0,,1.356005,PASS,"real	0m34.661s","user	0m34.003s","sys	0m0.624s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,7,Smart,16,8,4,3,1,2.83E+12,0,2.83E+12,0,,2.521571,PASS,"real	0m34.661s","user	0m34.015s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,0,7,Dumb,16,8,4,3,1,2.83E+12,0,2.83E+12,0,,1.357937,PASS,"real	0m34.660s","user	0m34.011s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,0,Smart,16,8,4,3,1,2.84E+12,0,2.84E+12,0,,2.4836,PASS,"real	0m34.662s","user	0m34.015s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,0,Dumb,16,8,4,3,1,2.85E+12,0,2.85E+12,0,,1.357942,PASS,"real	0m34.662s","user	0m34.015s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,1,Smart,16,8,4,3,1,2.85E+12,0,2.85E+12,0,,2.484919,PASS,"real	0m34.660s","user	0m34.013s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,1,Dumb,16,8,4,3,1,2.86E+12,0,2.86E+12,0,,1.438554,PASS,"real	0m34.661s","user	0m34.008s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,2,Smart,16,8,4,3,1,2.87E+12,0,2.87E+12,0,,2.484217,PASS,"real	0m34.663s","user	0m34.013s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,2,Dumb,16,8,4,3,1,2.87E+12,0,2.87E+12,0,,1.355817,PASS,"real	0m34.660s","user	0m34.012s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,3,Smart,16,8,4,3,1,2.88E+12,0,2.88E+12,0,,2.486525,PASS,"real	0m34.659s","user	0m34.010s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,3,Dumb,16,8,4,3,1,2.89E+12,0,2.89E+12,0,,1.357217,PASS,"real	0m34.660s","user	0m34.012s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,4,Smart,16,8,4,3,1,2.89E+12,0,2.89E+12,0,,2.481817,PASS,"real	0m34.660s","user	0m34.015s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,4,Dumb,16,8,4,3,1,2.90E+12,0,2.90E+12,0,,1.355811,PASS,"real	0m34.662s","user	0m34.018s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,5,Smart,16,8,4,3,1,2.91E+12,0,2.91E+12,0,,2.484502,PASS,"real	0m34.662s","user	0m34.019s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,5,Dumb,16,8,4,3,1,2.91E+12,0,2.91E+12,0,,1.35956,PASS,"real	0m34.738s","user	0m34.084s","sys	0m0.623s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,6,Smart,16,8,4,3,1,2.92E+12,0,2.92E+12,0,,2.486502,PASS,"real	0m34.661s","user	0m34.011s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,6,Dumb,16,8,4,3,1,2.93E+12,0,2.93E+12,0,,1.357942,PASS,"real	0m34.662s","user	0m34.020s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,7,Smart,16,8,4,3,1,2.93E+12,0,2.93E+12,0,,2.483548,PASS,"real	0m34.661s","user	0m34.011s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,1,7,Dumb,16,8,4,3,1,2.94E+12,0,2.94E+12,0,,1.355639,PASS,"real	0m34.661s","user	0m34.008s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,0,Smart,16,8,4,3,1,2.95E+12,0,2.95E+12,0,,2.485674,PASS,"real	0m34.661s","user	0m34.018s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,0,Dumb,16,8,4,3,1,2.95E+12,0,2.95E+12,0,,1.357959,PASS,"real	0m34.660s","user	0m34.009s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,1,Smart,16,8,4,3,1,2.96E+12,0,2.96E+12,0,,2.482051,PASS,"real	0m34.659s","user	0m34.008s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,1,Dumb,16,8,4,3,1,2.97E+12,0,2.97E+12,0,,1.437194,PASS,"real	0m34.661s","user	0m34.016s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,2,Smart,16,8,4,3,1,2.97E+12,0,2.97E+12,0,,2.484965,PASS,"real	0m34.665s","user	0m34.014s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,2,Dumb,16,8,4,3,1,2.98E+12,0,2.98E+12,0,,1.355822,PASS,"real	0m34.660s","user	0m34.022s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,3,Smart,16,8,4,3,1,2.99E+12,0,2.99E+12,0,,2.484874,PASS,"real	0m34.662s","user	0m34.008s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,3,Dumb,16,8,4,3,1,2.99E+12,0,2.99E+12,0,,1.357948,PASS,"real	0m34.660s","user	0m34.013s","sys	0m0.613s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,4,Smart,16,8,4,3,1,3.00E+12,0,3.00E+12,0,,2.482079,PASS,"real	0m34.646s","user	0m34.014s","sys	0m0.603s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,4,Dumb,16,8,4,3,1,3.01E+12,0,3.01E+12,0,,1.356005,PASS,"real	0m34.648s","user	0m34.011s","sys	0m0.606s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,5,Smart,16,8,4,3,1,3.01E+12,0,3.01E+12,0,,2.485685,PASS,"real	0m34.662s","user	0m34.020s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,5,Dumb,16,8,4,3,1,3.02E+12,0,3.02E+12,0,,1.356754,PASS,"real	0m34.661s","user	0m34.023s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,6,Smart,16,8,4,3,1,3.03E+12,0,3.03E+12,0,,2.485662,PASS,"real	0m34.659s","user	0m34.013s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,6,Dumb,16,8,4,3,1,3.03E+12,0,3.03E+12,0,,1.357228,PASS,"real	0m34.663s","user	0m34.024s","sys	0m0.612s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,7,Smart,16,8,4,3,1,3.04E+12,0,3.04E+12,0,,2.481514,PASS,"real	0m34.661s","user	0m34.017s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,2,7,Dumb,16,8,4,3,1,3.05E+12,0,3.05E+12,0,,1.356011,PASS,"real	0m34.658s","user	0m34.008s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,0,Smart,16,8,4,3,1,3.06E+12,0,3.06E+12,0,,2.481645,PASS,"real	0m34.662s","user	0m34.014s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,0,Dumb,16,8,4,3,1,3.06E+12,0,3.06E+12,0,,1.357971,PASS,"real	0m34.662s","user	0m34.022s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,1,Smart,16,8,4,3,1,3.07E+12,0,3.07E+12,0,,2.484948,PASS,"real	0m34.660s","user	0m34.015s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,1,Dumb,16,8,4,3,1,3.08E+12,0,3.08E+12,0,,1.437748,PASS,"real	0m34.661s","user	0m34.011s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,2,Smart,16,8,4,3,1,3.08E+12,0,3.08E+12,0,,2.484977,PASS,"real	0m34.662s","user	0m34.015s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,2,Dumb,16,8,4,3,1,3.09E+12,0,3.09E+12,0,,1.356005,PASS,"real	0m34.739s","user	0m34.091s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,3,Smart,16,8,4,3,1,3.10E+12,0,3.10E+12,0,,2.485685,PASS,"real	0m34.742s","user	0m34.097s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,3,Dumb,16,8,4,3,1,3.10E+12,0,3.10E+12,0,,1.361737,PASS,"real	0m34.739s","user	0m34.094s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,4,Smart,16,8,4,3,1,3.11E+12,0,3.11E+12,0,,2.483525,PASS,"real	0m34.662s","user	0m34.022s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,4,Dumb,16,8,4,3,1,3.12E+12,0,3.12E+12,0,,1.357714,PASS,"real	0m34.668s","user	0m34.016s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,5,Smart,16,8,4,3,1,3.12E+12,0,3.12E+12,0,,2.483617,PASS,"real	0m34.743s","user	0m34.091s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,5,Dumb,16,8,4,3,1,3.13E+12,0,3.13E+12,0,,1.357165,PASS,"real	0m34.661s","user	0m34.019s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,6,Smart,16,8,4,3,1,3.14E+12,0,3.14E+12,0,,2.485702,PASS,"real	0m34.741s","user	0m34.094s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,6,Dumb,16,8,4,3,1,3.14E+12,0,3.14E+12,0,,1.353679,PASS,"real	0m34.661s","user	0m34.022s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,7,Smart,16,8,4,3,1,3.15E+12,0,3.15E+12,0,,2.483611,PASS,"real	0m34.661s","user	0m34.011s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,3,7,Dumb,16,8,4,3,1,3.16E+12,0,3.16E+12,0,,1.357725,PASS,"real	0m34.659s","user	0m34.010s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,0,Smart,16,8,4,3,1,3.16E+12,0,3.16E+12,0,,2.485674,PASS,"real	0m34.742s","user	0m34.093s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,0,Dumb,16,8,4,3,1,3.17E+12,0,3.17E+12,0,,1.355057,PASS,"real	0m34.660s","user	0m34.008s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,1,Smart,16,8,4,3,1,3.18E+12,0,3.18E+12,0,,2.486445,PASS,"real	0m34.662s","user	0m34.015s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,1,Dumb,16,8,4,3,1,3.18E+12,0,3.18E+12,0,,1.439428,PASS,"real	0m34.658s","user	0m34.010s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,2,Smart,16,8,4,3,1,3.19E+12,0,3.19E+12,0,,2.484177,PASS,"real	0m34.661s","user	0m34.009s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,2,Dumb,16,8,4,3,1,3.20E+12,0,3.20E+12,0,,1.355034,PASS,"real	0m34.738s","user	0m34.095s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,3,Smart,16,8,4,3,1,3.20E+12,0,3.20E+12,0,,2.48564,PASS,"real	0m34.662s","user	0m34.005s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,3,Dumb,16,8,4,3,1,3.21E+12,0,3.21E+12,0,,1.359399,PASS,"real	0m34.657s","user	0m34.008s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,4,Smart,16,8,4,3,1,3.22E+12,0,3.22E+12,0,,2.485674,PASS,"real	0m34.740s","user	0m34.090s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,4,Dumb,16,8,4,3,1,3.22E+12,0,3.22E+12,0,,1.35372,PASS,"real	0m34.661s","user	0m34.014s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,5,Smart,16,8,4,3,1,3.23E+12,0,3.23E+12,0,,2.483634,PASS,"real	0m34.803s","user	0m34.167s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,5,Dumb,16,8,4,3,1,3.24E+12,0,3.24E+12,0,,1.353902,PASS,"real	0m34.661s","user	0m34.009s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,6,Smart,16,8,4,3,1,3.24E+12,0,3.24E+12,0,,2.483531,PASS,"real	0m34.659s","user	0m34.008s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,6,Dumb,16,8,4,3,1,3.25E+12,0,3.25E+12,0,,1.361759,PASS,"real	0m34.741s","user	0m34.103s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,7,Smart,16,8,4,3,1,3.26E+12,0,3.26E+12,0,,2.482079,PASS,"real	0m34.661s","user	0m34.018s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,4,7,Dumb,16,8,4,3,1,3.26E+12,0,3.26E+12,0,,1.355822,PASS,"real	0m34.659s","user	0m34.004s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,0,Smart,16,8,4,3,1,3.27E+12,0,3.27E+12,0,,2.483617,PASS,"real	0m34.661s","user	0m34.014s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,0,Dumb,16,8,4,3,1,3.28E+12,0,3.28E+12,0,,1.357182,PASS,"real	0m34.739s","user	0m34.085s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,1,Smart,16,8,4,3,1,3.28E+12,0,3.28E+12,0,,2.486977,PASS,"real	0m34.660s","user	0m34.016s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,1,Dumb,16,8,4,3,1,3.29E+12,0,3.29E+12,0,,1.437759,PASS,"real	0m34.661s","user	0m34.012s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,2,Smart,16,8,4,3,1,3.30E+12,0,3.30E+12,0,,2.48444,PASS,"real	0m34.662s","user	0m34.018s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,2,Dumb,16,8,4,3,1,3.30E+12,0,3.30E+12,0,,1.353879,PASS,"real	0m34.662s","user	0m34.026s","sys	0m0.613s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,3,Smart,16,8,4,3,1,3.31E+12,0,3.31E+12,0,,2.483611,PASS,"real	0m34.659s","user	0m34.013s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,3,Dumb,16,8,4,3,1,3.32E+12,0,3.32E+12,0,,1.354182,PASS,"real	0m34.662s","user	0m34.017s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,4,Smart,16,8,4,3,1,3.32E+12,0,3.32E+12,0,,2.48564,PASS,"real	0m34.741s","user	0m34.096s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,4,Dumb,16,8,4,3,1,3.33E+12,0,3.33E+12,0,,1.359354,PASS,"real	0m34.662s","user	0m34.005s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,5,Smart,16,8,4,3,1,3.34E+12,0,3.34E+12,0,,2.482765,PASS,"real	0m34.660s","user	0m34.018s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,5,Dumb,16,8,4,3,1,3.35E+12,0,3.35E+12,0,,1.355805,PASS,"real	0m34.737s","user	0m34.082s","sys	0m0.623s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,6,Smart,16,8,4,3,1,3.35E+12,0,3.35E+12,0,,2.485679,PASS,"real	0m34.661s","user	0m34.005s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,6,Dumb,16,8,4,3,1,3.36E+12,0,3.36E+12,0,,1.357159,PASS,"real	0m34.661s","user	0m34.008s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,7,Smart,16,8,4,3,1,3.37E+12,0,3.37E+12,0,,2.485651,PASS,"real	0m34.660s","user	0m34.017s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,5,7,Dumb,16,8,4,3,1,3.37E+12,0,3.37E+12,0,,1.357154,PASS,"real	0m34.659s","user	0m34.012s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,0,Smart,16,8,4,3,1,3.38E+12,0,3.38E+12,0,,2.482645,PASS,"real	0m34.742s","user	0m34.089s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,0,Dumb,16,8,4,3,1,3.39E+12,0,3.39E+12,0,,1.355057,PASS,"real	0m34.657s","user	0m34.013s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,1,Smart,16,8,4,3,1,3.39E+12,0,3.39E+12,0,,2.486965,PASS,"real	0m34.738s","user	0m34.090s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,1,Dumb,16,8,4,3,1,3.40E+12,0,3.40E+12,0,,1.439839,PASS,"real	0m34.664s","user	0m34.007s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,2,Smart,16,8,4,3,1,3.41E+12,0,3.41E+12,0,,2.485645,PASS,"real	0m34.665s","user	0m34.010s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,2,Dumb,16,8,4,3,1,3.41E+12,0,3.41E+12,0,,1.359622,PASS,"real	0m34.738s","user	0m34.088s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,3,Smart,16,8,4,3,1,3.42E+12,0,3.42E+12,0,,2.485628,PASS,"real	0m34.665s","user	0m34.018s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,3,Dumb,16,8,4,3,1,3.43E+12,0,3.43E+12,0,,1.361771,PASS,"real	0m34.671s","user	0m34.016s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,4,Smart,16,8,4,3,1,3.43E+12,0,3.43E+12,0,,2.485674,PASS,"real	0m34.729s","user	0m34.094s","sys	0m0.610s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,4,Dumb,16,8,4,3,1,3.44E+12,0,3.44E+12,0,,1.35772,PASS,"real	0m34.660s","user	0m34.016s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,5,Smart,16,8,4,3,1,3.45E+12,0,3.45E+12,0,,2.485445,PASS,"real	0m34.662s","user	0m34.018s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,5,Dumb,16,8,4,3,1,3.45E+12,0,3.45E+12,0,,1.355125,PASS,"real	0m34.737s","user	0m34.093s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,6,Smart,16,8,4,3,1,3.46E+12,0,3.46E+12,0,,2.482645,PASS,"real	0m34.659s","user	0m34.013s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,6,Dumb,16,8,4,3,1,3.47E+12,0,3.47E+12,0,,1.355125,PASS,"real	0m34.661s","user	0m34.006s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,7,Smart,16,8,4,3,1,3.47E+12,0,3.47E+12,0,,2.485645,PASS,"real	0m34.661s","user	0m34.016s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,6,7,Dumb,16,8,4,3,1,3.48E+12,0,3.48E+12,0,,1.357171,PASS,"real	0m34.660s","user	0m34.017s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,0,Smart,16,8,4,3,1,3.49E+12,0,3.49E+12,0,,2.484211,PASS,"real	0m34.739s","user	0m34.093s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,0,Dumb,16,8,4,3,1,3.49E+12,0,3.49E+12,0,,1.361765,PASS,"real	0m34.662s","user	0m34.011s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,1,Smart,16,8,4,3,1,3.50E+12,0,3.50E+12,0,,2.486977,PASS,"real	0m34.661s","user	0m34.008s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,1,Dumb,16,8,4,3,1,3.51E+12,0,3.51E+12,0,,1.436519,PASS,"real	0m34.663s","user	0m34.007s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,2,Smart,16,8,4,3,1,3.51E+12,0,3.51E+12,0,,2.484748,PASS,"real	0m34.660s","user	0m34.016s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,2,Dumb,16,8,4,3,1,3.52E+12,0,3.52E+12,0,,1.357234,PASS,"real	0m34.659s","user	0m34.016s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,3,Smart,16,8,4,3,1,3.53E+12,0,3.53E+12,0,,2.482097,PASS,"real	0m34.660s","user	0m34.013s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,3,Dumb,16,8,4,3,1,3.53E+12,0,3.53E+12,0,,1.357182,PASS,"real	0m34.658s","user	0m34.012s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,4,Smart,16,8,4,3,1,3.54E+12,0,3.54E+12,0,,2.484931,PASS,"real	0m34.741s","user	0m34.086s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,4,Dumb,16,8,4,3,1,3.55E+12,0,3.55E+12,0,,1.359605,PASS,"real	0m34.662s","user	0m34.008s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,5,Smart,16,8,4,3,1,3.55E+12,0,3.55E+12,0,,2.482874,PASS,"real	0m34.662s","user	0m34.006s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,5,Dumb,16,8,4,3,1,3.56E+12,0,3.56E+12,0,,1.353714,PASS,"real	0m34.740s","user	0m34.083s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,6,Smart,16,8,4,3,1,3.57E+12,0,3.57E+12,0,,2.480508,PASS,"real	0m34.740s","user	0m34.084s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,6,Dumb,16,8,4,3,1,3.57E+12,0,3.57E+12,0,,1.355822,PASS,"real	0m34.661s","user	0m34.010s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,7,Smart,16,8,4,3,1,3.58E+12,0,3.58E+12,0,,2.483531,PASS,"real	0m34.662s","user	0m34.009s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,4,7,7,Dumb,16,8,4,3,1,3.59E+12,0,3.59E+12,0,,1.357171,PASS,"real	0m34.661s","user	0m34.011s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,0,Smart,32,8,5,3,2,3.59E+12,0,3.59E+12,0,,2.953988,PASS,"real	0m34.663s","user	0m34.020s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,0,Dumb,32,8,5,3,2,3.60E+12,0,3.60E+12,0,,2.213897,PASS,"real	0m34.662s","user	0m34.019s","sys	0m0.616s"
